"lga_id","zone","state","lga","ward","community","facility_name","facility_type","long_id","short_id"
36,"southwest","ondo","akoko_south_east","3","Ifira","PHC Ifira","primaryhealthclinic","36ba8ae5-8e48-4b39-976d-97796d107a78","B:nxqs"
36,"southwest","ondo","akoko_south_east","5","Itoto community","B. H. C","primaryhealthclinic","95a4184a-ee8b-430f-aa26-745c5bbcdfc6","B:ugos"
36,"southwest","ondo","akoko_south_east","2","Epinmi","Basic Health Centre Epinmi 2","primaryhealthclinic","b28fface-f09b-436b-b7de-4ab614ad04db","B:rgvb"
36,"southwest","ondo","akoko_south_east","11","Sosan","Xxx","primaryhealthclinic","f50209da-a698-44b9-ac9d-0a37494d940b","B:bdxz"
36,"southwest","ondo","akoko_south_east","4","Cinedo com","PHC","primaryhealthcarecentre","d80ade2d-e058-4ce3-ae2b-74958cfa66b3","B:rxkq"
36,"southwest","ondo","akoko_south_east","6","Ipesi Akoko","Primary Health  Care Centre","primaryhealthclinic","a8403a63-8821-4ebb-9e4a-5429e6767ede","B:krxn"
36,"southwest","ondo","akoko_south_east","2","Emurin qtrs; Epinmi Akoko","Basic Health Centre; Emurin","primaryhealthclinic","f4a73c04-c73c-4e7b-b49f-3d307b4e2d3f","B:nomu"
36,"southwest","ondo","akoko_south_east","1","Epinmi","Basic Health Centre Epinmi","primaryhealthclinic","376f09b6-1c0c-49ee-b76d-6ef3c09ace92","B:mhzo"
36,"southwest","ondo","akoko_south_east","10","Isua Akoko","XXX","primaryhealthcarecentre","dfa062ca-c3bc-4242-b89e-9767967b9884","B:ljwz"
36,"southwest","ondo","akoko_south_east","8","Isua","Basic Health Centre Isua 8","primaryhealthclinic","8ee70365-5fdd-457c-828d-6a5aeeb42fc1","B:aqmz"
36,"southwest","ondo","akoko_south_east","5","Ibgede","Ipe Akoko Basic Health Centre","primaryhealthclinic","630dc502-7d32-446b-af4d-f4e11af333ac","B:kvkz"
36,"southwest","ondo","akoko_south_east","7","Isua","Basic Health Centre Isua","primaryhealthclinic","382fd3fd-7bb9-4f93-89ef-26f47874ae11","B:phkh"
36,"southwest","ondo","akoko_south_east","3","Oke Ifera","ComPrimary Health  Centre ifera","primaryhealthcarecentre","d180c120-0fd2-416b-bc88-274f098f8f80","B:hhis"
37,"south_south","cross_river","akpabuyo","IDUNDU","AKANSOKO","HEALTH CENTRE. AKANSOKO. IDUNDU","primaryhealthclinic","14462b35-5caf-4222-8147-73b239d6fa73","B:shlf"
37,"south_south","cross_river","akpabuyo","Edet Nsa","Nkakat Effiong Essien","Health Centre Nkakat","primaryhealthclinic","11bd64f6-72c0-446c-89e7-025101a0dfe9","B:bmbe"
37,"south_south","cross_river","akpabuyo","Edem odo","Ekperi Ikot Edem Odo","PHC Ikot Edem Odo","primaryhealthcarecentre","e90b3728-5f44-4310-a048-057c9f69d3e8","B:snlz"
37,"south_south","cross_river","akpabuyo","Edem Odo","Esuk Mba","Health CentreEsuk Mba","primaryhealthcarecentre","f511dae5-d65d-4fb4-b1f5-015c8ab5b2f4","B:qvzu"
37,"south_south","cross_river","akpabuyo","Edem Odo","Esuk Mbat","Health Centre.Esuk Mbat","primaryhealthclinic","6d26b510-17d8-472f-bb72-37b97fcf388e","B:wioq"
37,"south_south","cross_river","akpabuyo","Atimbo East","Ikot offiong Ambai","Primary Health  centre Ikot offiong Ambai","primaryhealthcarecentre","133faceb-ea21-4206-bd11-b4c72a011cdd","B:awko"
37,"south_south","cross_river","akpabuyo","Edet Nsa","Ikong Nkok Anie","Health Post Ikong","healthpostdispensary","29cea17e-1d49-45a3-a727-a5652776e5f5","B:zxum"
37,"south_south","cross_river","akpabuyo","EFFANGA OFIONG","IKOT NSA NSA","Health Post. IDIM ESO","healthpostdispensary","0c55974d-a71f-476e-8264-cf86c1fa35f6","B:chvj"
37,"south_south","cross_river","akpabuyo","ENEYO NORTH","IKOT EKPO","PHC IKOT EKPO","primaryhealthcarecentre","9255d522-d0ea-4617-b4c0-12ecab0c0bb6","B:okxr"
37,"south_south","cross_river","akpabuyo","ENEYO SOUTH","IKOT ENE","NPI UNIT ST. JOSEPH HOSPITAL","generalhospital","6fe9abf3-2d12-4e2b-8312-958452f73cc2","B:rdkn"
37,"south_south","cross_river","akpabuyo","ATIMBO EAST","IKOT ASUQUO UKUT IFONDU","Ifondu PHC","wardmodelphccentre","7e098f64-b4f7-4350-90f2-8fa0a45cd787","B:tyki"
37,"south_south","cross_river","akpabuyo","Ikot Eyo","Ifiang King Duke","P H C Ifiang King Duke","primaryhealthcarecentre","85fe7fda-f832-4c8d-ab01-d1e6ab31e1bf","B:jfvp"
37,"south_south","cross_river","akpabuyo","Effanga offiong","Akwa lkot Efanga","PHC Akwa Ikot Effanga","primaryhealthcarecentre","06f93837-bb0a-4f02-9edf-122ccf86cd1e","B:joxc"
37,"south_south","cross_river","akpabuyo","Ikot Eyo","Ikot Okon Edem","Community Health Centre.Ikot Okon Idem","comprehensivehealthcentre","bfe8c295-ad18-45d0-b475-f71994800833","B:gejp"
37,"south_south","cross_river","akpabuyo","IDUNDU","Asamanka","Health Centre Asamaka","primaryhealthclinic","4928615e-d791-4db0-b10e-f73e5118b9d7","B:fobu"
37,"south_south","cross_river","akpabuyo","Atimbo East","Ikot Uba","PHC IKOT UBA","primaryhealthclinic","08154d42-0a9f-404f-8091-56a944d8c99d","B:vnsn"
37,"south_south","cross_river","akpabuyo","ATIMBO WEST","ETO MKPE YELLOW DUKE","Health PostY","healthpostdispensary","c0b79e57-7dc7-449e-99c4-d6b498e7c0be","B:hfun"
37,"south_south","cross_river","akpabuyo","ENEYO NORTH","OKOROBA","Health Post OKOROBA","healthpostdispensary","a71cc84f-d997-492b-b5d4-9072c7e4fbf8","B:hslm"
37,"south_south","cross_river","akpabuyo","Nakanda","Ikot nyanya","Health Post","healthpostdispensary","2b3a0569-c07b-4c1f-b12d-faa8ed3ecf86","B:edwl"
37,"south_south","cross_river","akpabuyo","ENEYO NORTH","IKOT ASUQUO AFIONG ANYE","HEALTH CENTRE. IKOT ASUQUO AFIONG ANYE. ENEYO NORTH","wardmodelphccentre","b95f77db-1ad8-4c99-a1c5-dd06693b0484","B:maou"
37,"south_south","cross_river","akpabuyo","Itimbo East","Ekpene Ikot Umo Edem","Ekpene Ikot Umo-Edem Health Post","healthpostdispensary","dfcef79b-c790-4978-a28f-37dce41bb77b","B:fzkc"
37,"south_south","cross_river","akpabuyo","Eneyo North","Ikot otu Abasi","Health Centre lkot otu","primaryhealthclinic","98e65d79-28f9-4800-aa0a-0124412968a3","B:skqy"
37,"south_south","cross_river","akpabuyo","Nakanda","Idebe","Idebe Health Centre","primaryhealthclinic","6a0fa964-0c4a-43fd-8ec8-216fbc35b0ec","B:womf"
37,"south_south","cross_river","akpabuyo","Edet Nsa.","Ikot Eyo Asuquo","Ikot Eyo Asuquo Health Post","healthpostdispensary","62ecf427-0abe-4049-85cf-98babb76d40f","B:qook"
37,"south_south","cross_river","akpabuyo","IDUNDU","EBIET OKON","Primary Health  CENTRE","wardmodelphccentre","12f69ec6-ecd1-4e7c-9066-02ca36e8313b","B:akqr"
37,"south_south","cross_river","akpabuyo","10","Ikot nakanda","Primary Health  Centre","primaryhealthclinic","75d16ae1-31bb-4539-a9f3-5b8230c8642d","B:tqzn"
37,"south_south","cross_river","akpabuyo","Ikot Eyo","Ikot Anansua","Health Post Ikot Anansua","healthpostdispensary","f3aba1d6-3914-4fc3-a430-aebbe00022c1","B:wdke"
37,"south_south","cross_river","akpabuyo","Nakanda","Esuk Idebe","Health Post Esuk Idebe","healthpostdispensary","38b51387-8179-4a5f-a30d-0c9005271444","B:emds"
37,"south_south","cross_river","akpabuyo","Atimbo West","Atim Asam","Health centre Atim Asam","primaryhealthclinic","168ee30b-9be1-402d-8d97-bc2924c52da8","B:llur"
37,"south_south","cross_river","akpabuyo","Edem Odo","Ekperi Ekot Ene","Health Centre Ekpri Ikot Ene","primaryhealthclinic","affd320b-9bbd-4c9e-963e-de7ec2236418","B:tbrn"
39,"southwest","ondo","akure_north","Ayede-Ogbese","Oke-Agunla","Basic Health Centre","primaryhealthclinic","2b5eccd3-0fe3-4dc3-9b76-dff7e214cfb6","B:xhzw"
39,"southwest","ondo","akure_north","Igoba/Isinigbo","Osin","Basic Health Centre","primaryhealthclinic","d3865f5f-3b81-4bd9-b538-63cb64287198","B:gmhi"
39,"southwest","ondo","akure_north","Aleyere 6","Alayere","B h c","primaryhealthclinic","a6e61692-df7d-4786-bc34-4cb6ac9b704d","B:zxvz"
39,"southwest","ondo","akure_north","4","Ilado kajola eyinala","Basic . Health. Centre","primaryhealthclinic","cd3e69db-c1fa-4f79-9f72-0222f4eac096","B:aoau"
39,"southwest","ondo","akure_north","4 imafon","Imafon","Health centre","primaryhealthcarecentre","3722a42b-90ff-4aa3-b166-86cafdc77881","B:lnjc"
39,"southwest","ondo","akure_north","Usi ugoba","Igoba estate","Basic health centre","primaryhealthcarecentre","30dcd82a-a24a-441c-b168-eaf9c21b2d97","B:qeny"
39,"southwest","ondo","akure_north","Ilu Abo 3","Ilu Abo","Basic Healh Centre","primaryhealthclinic","8f8a7d5f-0fb7-4d43-b014-b997fe112957","B:qgeo"
39,"southwest","ondo","akure_north","5 ugele","Ugele","Ugele basic health crntre","primaryhealthcarecentre","449ce853-8682-42de-b24a-f8223115b980","B:kkbv"
39,"southwest","ondo","akure_north","Xxx","Iju","Clinic","primaryhealthclinic","df68ce7c-7682-431b-86c6-9f9cecddf44e","B:wczm"
39,"southwest","ondo","akure_north","9","Obaile","Xxx","comprehensivehealthcentre","7a6d118d-5352-4ccb-84cd-a656f3decc56","B:jmgs"
39,"southwest","ondo","akure_north","4 ala","Ala igbatoro","Comprensive healt centre","primaryhealthcarecentre","e28ba341-02c0-40c6-be0a-b442fa7ce465","B:urav"
39,"southwest","ondo","akure_north","3","Ayetoro Iju","Basic Heath Centre","primaryhealthclinic","50d0a98c-0c60-47f9-a269-644a9a4be72e","B:zcvc"
39,"southwest","ondo","akure_north","5","Orojuda","Basic health Centre","primaryhealthclinic","a4b4c09b-c413-497c-ace0-bc5d6f694cd4","B:fhsq"
39,"southwest","ondo","akure_north","Shasha","Shasha","Basic Health Centre","primaryhealthclinic","d3b72663-e25f-49b0-9cb4-7871bb9a4cea","B:jral"
39,"southwest","ondo","akure_north","4 IGBATORO","Familugba","Basic healt Centre","primaryhealthclinic","b71fd629-6d07-4613-9186-16d3e32d74d1","B:nulc"
39,"southwest","ondo","akure_north","Ayetoro","Iju","Cold chain office","primaryhealthcarecentre","d54c966b-d47e-4c36-84bf-2a386279d330","B:nmdc"
39,"southwest","ondo","akure_north","3","Awule Basic H C","Xxx","primaryhealthclinic","a5537e6c-0a37-456c-9630-bf7e22e3e357","B:hwlj"
39,"southwest","ondo","akure_north","2","Ogbese","B. H. Centre","primaryhealthclinic","5809f761-bac4-4bb3-8b82-7c962e3b51cf","B:oxmn"
39,"southwest","ondo","akure_north","Isimaja","Isimija","Basic Healht Centre","primaryhealthclinic","e219e82b-cdf1-48ca-8ad7-40b303d4759a","B:tbkw"
39,"southwest","ondo","akure_north","10 odo oja","Ayetoro","Basic health Centre","primaryhealthclinic","1e50134f-0897-4435-893b-e2057c14b540","B:grzc"
39,"southwest","ondo","akure_north","5","Itaogbolu","Dcp mbu.j.mbu medical","healthpostdispensary","12c3372e-0b7e-44c3-8dc5-1ae7fa6c8fe3","B:uwfv"
39,"southwest","ondo","akure_north","Oke-Agunla","Alamo","Christ Love Hospital","cottagehospital","628ff3c5-c392-49fc-bc50-72b31a359f02","B:ndww"
39,"southwest","ondo","akure_north","Ayetoro 3","Iju","General Hospital","generalhospital","0d598eeb-d53a-440e-add2-2ee00c93352a","B:plwy"
39,"southwest","ondo","akure_north","Ayede-Ogbese","Agodada","Comm. Health Centre","primaryhealthclinic","96ba6d72-8f9b-4162-9089-6757daf6fab1","B:maer"
39,"southwest","ondo","akure_north","6","Eleyeowo","Basic Health Centre","primaryhealthclinic","06de448d-9f4a-4f58-a49c-3c6d88bf2ad2","B:chfe"
40,"southwest","ondo","akure_south","1","Ita oniyan Akure","Basic Health Centre Itaoniyan","primaryhealthclinic","dde5b5e3-f296-418e-8dde-9c98ab6e0d42","B:yrii"
40,"southwest","ondo","akure_south","1","Fanib","Oludare H","primaryhealthcarecentre","62b87215-b465-4d83-8196-45c894ee0da2","B:oamg"
40,"southwest","ondo","akure_south","10","Araromi","Sacred Heart Clinic","healthpostdispensary","a999901f-90d9-4f88-b5f2-3272701625f3","B:gnmx"
40,"southwest","ondo","akure_south","6","Oda comm","B.H.C ODA","primaryhealthclinic","544bc316-6ca7-4195-9c49-916696491ae3","B:xvcj"
40,"southwest","ondo","akure_south","1","Aponmu","Basic Health Centre","primaryhealthclinic","a3e468ea-17a1-4789-a9d3-c51ae810d2b0","B:typj"
40,"southwest","ondo","akure_south","6","Araromi aje","Basic health Centre","primaryhealthclinic","f7a5c33a-d543-4bc8-a1cc-83dd0299dda1","B:maqv"
40,"southwest","ondo","akure_south","10","Kajola","St. Raphael Clinic","primaryhealthclinic","378b1124-e8f1-4331-ac55-ed00949f9460","B:puld"
40,"southwest","ondo","akure_south","1","Ajagunle","Basic Health","primaryhealthclinic","742a35d3-b915-4e36-803f-ffba8c8cafd5","B:brxn"
40,"southwest","ondo","akure_south","9","Igisogba health center","Basic health Centre","primaryhealthclinic","028daace-045a-4ca7-8f10-106d61a9b4a6","B:sqgn"
40,"southwest","ondo","akure_south","1","Army Barracks Owena","Medical Centre","comprehensivehealthcentre","8b240e35-ce78-45a1-b29c-38c915f58744","B:jsyx"
40,"southwest","ondo","akure_south","2","Gbogi Isikan","Fujah Specialist Hosipal","cottagehospital","5aae04e7-4363-4bca-ad12-9b7dbd0b43d0","B:dbwt"
40,"southwest","ondo","akure_south","10","Isolo","C.H.C","comprehensivehealthcentre","9fe4e823-cbd9-424e-aaf5-f02b09a3d12a","B:glis"
40,"southwest","ondo","akure_south","8","Oke Aro","Basic Health Centre","primaryhealthclinic","fe75cab0-ada4-4d3a-b0b1-558c23519e2e","B:clac"
40,"southwest","ondo","akure_south","11","Orita Obele","Basic Health Centre Orita Obele","primaryhealthclinic","f1465ae1-0f36-4fed-bd35-02b63a10ad52","B:miio"
40,"southwest","ondo","akure_south","8","Adofure","Adofure Basic Health Centre","primaryhealthclinic","cf501b8a-27e2-4225-84e4-2cdd8a0316b5","B:ksgf"
40,"southwest","ondo","akure_south","8","Gaga","Basic Health Centre. Gaga","primaryhealthclinic","4a7e4bf3-9ee7-4359-9dd0-52b2adab38c3","B:sjwy"
40,"southwest","ondo","akure_south","4","Ilere","Ilere Basic Health Centre","primaryhealthclinic","0c99aa5f-b4c1-47a0-a1a2-77107aef880a","B:ovhw"
40,"southwest","ondo","akure_south","5","Oda road","F.m.c.","federalmedicalcentre","4b5ec40f-4e9f-46f2-98cb-6c846496aa0b","B:fvyr"
40,"southwest","ondo","akure_south","4","Ipinsa","Ipinsa Health Centre","primaryhealthclinic","46a10f0c-5dc6-41dd-bc12-ee9b0ffa9caf","B:vpih"
40,"southwest","ondo","akure_south","6","Ilekun","B H C","primaryhealthclinic","3d8aae4b-b049-4264-b4f5-3341b8dda556","B:oilt"
40,"southwest","ondo","akure_south","5","Isinigbo","Health centre","primaryhealthcarecentre","8fc30e9b-9a5e-4916-a93d-85abc3bb5e74","B:ipiy"
40,"southwest","ondo","akure_south","2","Isinkan","St John & marry","specialisthospital","994aa78b-42e2-4a45-ab51-fd39143d5731","B:qxdn"
40,"southwest","ondo","akure_south","10","Shagari","Basic Health Centre Shagari","primaryhealthclinic","9042223b-206b-44ae-b2ee-643d161be96b","B:iicv"
40,"southwest","ondo","akure_south","1","Aponmu","Xxx","primaryhealthclinic","7b571b43-65b7-42b3-ad8b-e9736d878137","B:kpel"
40,"southwest","ondo","akure_south","3","Iyange","Bewaji med Centre","primaryhealthclinic","bee993c4-e548-4aed-80be-252bbe43ce85","B:sstp"
40,"southwest","ondo","akure_south","2","Gbogi","Specialist Hospital","specialisthospital","73375321-48df-42ba-9e06-b19721f26436","B:mmbg"
40,"southwest","ondo","akure_south","3","Apannu","Basic","primaryhealthclinic","1975e4ab-9861-4b9e-99e8-f8c9558c21b9","B:qsfj"
40,"southwest","ondo","akure_south","8","Oke Aro","Mother And Child Hosipal","specialisthospital","d29813d2-f0fb-48cf-9cd2-262d6eb15275","B:ewoc"
40,"southwest","ondo","akure_south","2","Danjuman","Basic Health Centre Danjuma","primaryhealthclinic","97460b29-ad97-4f9e-a422-229453200765","B:auhf"
40,"southwest","ondo","akure_south","9","Abusoro community","Basic health Centre","primaryhealthclinic","d80a28b7-da04-413c-bf9a-ba70af7f4ea5","B:ulpk"
40,"southwest","ondo","akure_south","1","Iwoye","Basic Health Centre","primaryhealthclinic","fd59f816-4264-4925-97d0-da2eaf2a2069","B:ogfo"
40,"southwest","ondo","akure_south","Irowo 9","Iloro","Iloro health Centre","primaryhealthclinic","5c6e7e88-dd78-4b6e-854d-7dccadafe339","B:qsdn"
40,"southwest","ondo","akure_south","2","Arakale","Comprehensive Health Centre","comprehensivehealthcentre","dd77ae3f-4194-4db6-9be7-275b5e6bd616","B:mgbp"
40,"southwest","ondo","akure_south","9","Akure oda","Nero psychiatric specialist hospital akure","specialisthospital","7a55a267-2695-4c3b-802b-1a7512db95fb","B:kgwy"
40,"southwest","ondo","akure_south","5","Esure","Basic health Centre","primaryhealthclinic","61de12f2-a943-4a68-ac04-fe761a30ff4e","B:ldsr"
40,"southwest","ondo","akure_south","10","Ayedo","Adegbola Health Centre","primaryhealthcarecentre","c31bf224-9743-45c7-8231-b41dd0a72370","B:fbrw"
40,"southwest","ondo","akure_south","6","Oda road","Xxx","maternity","3958bfeb-580d-4971-99d3-8bda7b1b7df8","B:xozr"
42,"northwest","kano","albasu","Bataiya","Bataiya","Bataiya Basic Health Centee","primaryhealthclinic","164b4f35-c936-490a-8dca-4ed37746bbb7","B:jihj"
42,"northwest","kano","albasu","Gagarame","Jirago","Jirago Dispensary","healthpostdispensary","6cbbea33-a06f-4cef-bdf9-78ce46e417fc","B:zygw"
42,"northwest","kano","albasu","tsangaya","tsangaya","Primary Health  care","primaryhealthclinic","0e356f83-16f7-40e2-a135-9f38e7815cad","B:erfv"
42,"northwest","kano","albasu","gagarami","sabonkasuwa","Health Post Centre","healthpostdispensary","b891a5eb-5b53-44f9-8cde-28d27d3dbcd8","B:zjwr"
42,"northwest","kano","albasu","Albasu","Z / Duna","Primary Head Care","primaryhealthclinic","aaf7d6ae-5fef-49ac-963c-0d2e4f86b6e2","B:exod"
42,"northwest","kano","albasu","Daho","Farantama","Health Post","healthpostdispensary","d1f321c3-3776-4882-8900-9ed5fd4cc259","B:dzuc"
42,"northwest","kano","albasu","Panda","Umbaran","Umbaran Health Post","healthpostdispensary","7179fd58-8fbd-4e88-9106-6ef00c46c744","B:cico"
42,"northwest","kano","albasu","Panda","Hamdullahi","Hamdullaho dispensary","healthpostdispensary","082cf2f3-b068-495e-bb63-4c30b329c356","B:uich"
42,"northwest","kano","albasu","Bataiya","Mangari","Health Post","healthpostdispensary","d8686a8b-04af-4702-ba60-a51fcd56868a","B:gunr"
42,"northwest","kano","albasu","tsangaya","yauwrma","dispensury","healthpostdispensary","4bfa653c-73e4-4238-bf05-a4dca70cf5ee","B:rubw"
42,"northwest","kano","albasu","Hungu","Konner Sumaila","Primary Care","primaryhealthcarecentre","b8204823-c53c-4202-b4f0-169b3c65016f","B:fzdb"
42,"northwest","kano","albasu","Fanda","Ribun","Ribun Health Post","healthpostdispensary","b2f62b23-a5d6-4b91-b74d-1d9fb468b6fe","B:agrg"
42,"northwest","kano","albasu","Faragai","Faragai","Dispensry","healthpostdispensary","c6059b1f-34fd-4a88-83e8-2368c8449f3e","B:wxsw"
42,"northwest","kano","albasu","Albasu","Sittika","Health Post","healthpostdispensary","64821589-d6d4-4de9-8078-fe7df24ada11","B:xert"
42,"northwest","kano","albasu","gagarami","makera","dispensry","healthpostdispensary","e9649f3a-640a-4cd0-9c16-f8f29b3f224d","B:dkig"
42,"northwest","kano","albasu","Saya Saya","Burburwa","Health Post","healthpostdispensary","c7072935-47ca-4851-8382-60c96c250c2b","B:pymj"
42,"northwest","kano","albasu","Duja","Duja","Duja","healthpostdispensary","84588d11-edbc-430c-ac4d-0bd04ccf2f71","B:omxa"
42,"northwest","kano","albasu","Albasu","Jigar","Jigar Health Post","healthpostdispensary","b962b5bf-530c-4387-bbb1-18aa0364adee","B:ljex"
42,"northwest","kano","albasu","daho","gatarindaho","healthdispensary","healthpostdispensary","b4c15431-a8c2-447b-9894-8997d34b236a","B:lotc"
42,"northwest","kano","albasu","Faragai","Gwagwarandan","Health. Post","healthpostdispensary","af79a483-806b-427a-a04c-94335f653e7b","B:ljul"
42,"northwest","kano","albasu","daho","zuwanhawa farantama","health dispensary","healthpostdispensary","edaca5b5-db44-418d-bd67-570b61ea000e","B:vhqa"
42,"northwest","kano","albasu","Duja","Cikin gari","Duja Health Post","healthpostdispensary","4c410b9a-0b88-4a0a-9cf7-476bdd2a01c9","B:fvrl"
42,"northwest","kano","albasu","Daho","Daho cikin Gari","Dispensary","healthpostdispensary","7651ba90-e54a-42e6-8f75-e6d1c9bed0d4","B:anti"
42,"northwest","kano","albasu","Saya Saya","Kalahaddi","Health Post","healthpostdispensary","ae9a6810-1434-4464-acf3-1199417c3251","B:usri"
43,"northwest","kebbi","aliero","Marmaro Sabiyal","Marmaro","Marmaro Dispensary","healthpostdispensary","caf4ae17-9215-4f60-b3fb-a0efa63230c6","B:ubmu"
43,"northwest","kebbi","aliero","JIGA MAKERA","JIGA KAMBORORI","Dispensary","healthpostdispensary","7b326ea8-4196-488e-8f8b-486a8cf3efd5","B:girc"
43,"northwest","kebbi","aliero","Rafin Bauna","Rafin Bauna","MDGs PHC Rafin Bauna","primaryhealthcarecentre","96c66c6c-ba81-4c20-be57-56011a9872ea","B:gckh"
43,"northwest","kebbi","aliero","S/fada 1","Alliero","Alliero state umiversity hospital","primaryhealthcarecentre","972a896a-5a2f-46b4-b10c-7bd4dd02aac5","B:jdtn"
43,"northwest","kebbi","aliero","Dangaladim 1","Dangaladim","Dangaladim 1 health facility","healthpostdispensary","7443ec0c-8b4d-4eea-85f8-c359feb61062","B:vnvc"
43,"northwest","kebbi","aliero","Sabiyal","Sabiyel","Clinic","primaryhealthclinic","7177a10f-831c-4e86-aa64-96141ad34db5","B:dyyn"
43,"northwest","kebbi","aliero","Kashin Zama","Kashin Zama","PJC Kashin Zama","primaryhealthcarecentre","8b51d8b4-3541-49f8-bbd3-fe1e9c53e5ef","B:nanj"
43,"northwest","kebbi","aliero","Dawarai","Dawarai","Dawarai health clinic","primaryhealthclinic","93a58c96-f42d-4d3f-8a89-48460401ab62","B:zidz"
43,"northwest","kebbi","aliero","S/fada 1","Aliero","Aliero general hospital","generalhospital","0b3f496e-f833-44c6-8668-49d5c5fe94fd","B:gbym"
43,"northwest","kebbi","aliero","K/Zama","K/Zama","PHC K/Zama","primaryhealthcarecentre","af627eb3-dc0e-4fe0-b7cf-56be523b9d8a","B:alhc"
43,"northwest","kebbi","aliero","S.FADA II","GUMBABIN DARI ARI","COMM.HEALTH CENTRE","primaryhealthclinic","d3ec2336-579c-45ce-9d2e-3a9f2b9232d0","B:pnjp"
43,"northwest","kebbi","aliero","Sabiyal","Dakala","Dakala Primary Health  care","primaryhealthcarecentre","07d3e82f-f154-49ba-8b79-1be00896e658","B:tkhg"
43,"northwest","kebbi","aliero","JIGA BIRNI","JIGA BIRNI","JIGA BIRNI HEALTH FACILITY","primaryhealthcarecentre","254dc446-2a73-4de5-bccb-495e4055f57e","B:nyhr"
43,"northwest","kebbi","aliero","DANGALADIMA II","SADAM","SADAM HEALTH FACILITY","healthpostdispensary","879ea66a-8e48-41a1-9a4b-b5e25a97efde","B:tuaa"
43,"northwest","kebbi","aliero","JIGA MAKERA","JIGA SALA","JIGA SALA HEALTH FACILITY","healthpostdispensary","6b603bf2-d383-4012-aa82-9abbed97b3fe","B:lrjk"
43,"northwest","kebbi","aliero","S. Fafada ll","Gumbulu","Gumbulu Dispinsery","healthpostdispensary","4213924e-fa7a-44bc-b664-742ced3e6a66","B:fshx"
43,"northwest","kebbi","aliero","Rafin Bauna","Unguwar galadim","Unguwat galadima Dispensary","healthpostdispensary","95f61b9d-70e9-426e-a4f9-4151907384b3","B:oacm"
43,"northwest","kebbi","aliero","S. Fada II","Durawai","MDGs PHC","primaryhealthcarecentre","2caa074b-f073-47ed-8c9d-3f6e21f70132","B:tclq"
43,"northwest","kebbi","aliero","S/fada 2","Aliero","Ortopedic hospital","specialisthospital","6cd78f86-c714-4a85-940d-b8e7853e82cd","B:qjjw"
44,"southwest","lagos","alimosho","C","Ipaja","ADEFEMI HOSPITAL","specialisthospital","b2a90892-b2bc-4b7b-856e-c81721c88ca4","B:teiu"
44,"southwest","lagos","alimosho","D","Orisunbare","Orisunbare PHC","primaryhealthcarecentre","183a3110-fa59-462e-8eac-113913ce65b7","B:vrgy"
44,"southwest","lagos","alimosho","C","Idimu","Helen Aderonke","healthpostdispensary","b762d034-bc3e-419e-a897-336e62c36817","B:cjly"
44,"southwest","lagos","alimosho","E","Agodo","Oohbee Hospital","cottagehospital","0a4e64ef-9758-4088-bb16-f72fc79cc38e","B:gbzz"
44,"southwest","lagos","alimosho","C","OPEKI","MEDISERVICES COMMUNITY HOSPITAL","comprehensivehealthcentre","9eace457-837e-403f-962b-347e612a25d0","B:ahzt"
44,"southwest","lagos","alimosho","B","Abaranje Okerube","Okerube Health Post","healthpostdispensary","ef1ffc0f-4dc8-48e5-9be8-ba04b5ed6b8d","B:jjsr"
44,"southwest","lagos","alimosho","C","Ipaja","KUNLADE HOSPITAL","specialisthospital","50be1941-d769-4cdf-a52e-49c9e75cb52f","B:xrbu"
44,"southwest","lagos","alimosho","A","Isheri","Ogbomoshotedo Health Post","healthpostdispensary","6172db9d-a0b8-4824-ab28-01306586f77e","B:xibn"
44,"southwest","lagos","alimosho","D","Egbe","Jones Hospital","specialisthospital","682a6197-be2e-4338-8825-b5819a6622af","B:ggqj"
44,"southwest","lagos","alimosho","D","Ipaja","AGAPE MEDICAL CENTRE","specialisthospital","90de6b9c-8a88-4313-8374-915a0d3bc4c7","B:mkix"
44,"southwest","lagos","alimosho","C","Ipaja","The Ark Hospital and Maternity Centre.","specialisthospital","072409a2-66cd-4085-87f9-e7b3ddca705c","B:rnyv"
44,"southwest","lagos","alimosho","Ipaja","Igbogila","Ipaja Primary Health  Care Centre","primaryhealthcarecentre","f7392a1c-f2f7-462e-84cd-e8c5e91757a4","B:nzev"
44,"southwest","lagos","alimosho","A","Adesanya","Ajiboye Clinic and Maternity Home","maternity","1985e732-b00e-4c9d-aaac-3d8ae4289f8b","B:wpdf"
44,"southwest","lagos","alimosho","Ikotun","Ikotun","ELF PHC","primaryhealthcarecentre","b4efa6f6-d55c-434f-bc9f-3ed8761aa181","B:sncw"
44,"southwest","lagos","alimosho","AGBELEKALE","AGBELEKALE","AGBELEKALE HEALTH CENTRE","primaryhealthcarecentre","45ba2ddc-cf91-4ea2-8eec-ab392a626961","B:adkn"
44,"southwest","lagos","alimosho","Ayobo","Isefun","Isefun Primary Health  Care Centre","primaryhealthcarecentre","c2e1baae-76cc-4493-b3c1-0a4b7f87ff17","B:wlvj"
44,"southwest","lagos","alimosho","Baruwa","Progress Estate","Baruwa Primary Health  Care Centre","primaryhealthcarecentre","f3713774-fb4c-4220-9bb5-0a954d9ff949","B:pndy"
44,"southwest","lagos","alimosho","Ajaja","Agbado","Surulere Primary Health  Centre","primaryhealthclinic","d1f70b6c-1fb3-494b-8652-c7e2e20eae43","B:dtxv"
